Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Customer_For,Age,Spent,Children,Family_Size,Is_Parent,Education_Postgraduate,Education_Undergraduate,Living_With_Partner,TotalAcceptedCmp
0.28710487203262114,-0.822753543487981,-0.9296986610565089,0.3103532298781332,0.9776596602539419,1.5520405118116951,1.690293239627659,2.453471914772931,1.48371252443072,0.8525755365139821,0.3510299199643592,1.4268645234966733,2.5036072930263864,-0.5558142897331285,0.6921805210053109,-0.09552008998760875,2.375424728894318,1.9735826673685393,1.0183520211277435,1.6762453653333698,-1.26459791939004,-1.7583586927410362,-1.5811388300841895,-0.7862200179375403,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
-0.26088202881552336,1.0400211117785636,0.9080970835878145,-0.380813489971281,-0.8726179901902954,-0.6374612603914339,-0.718229750094709,-0.6510036773034289,-0.63401862429504,-0.7336424210112725,-0.16870112619438432,-1.1264199191038688,-0.5713395876923071,-1.1711602401283638,-0.13254520614995302,-0.09552008998760875,-0.42097734684502813,-1.6651443254810887,1.2747852170524467,-0.9632969592083475,1.4045724982538232,0.4490700407113887,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
0.9131964006852196,-0.822753543487981,-0.9296986610565089,-0.7955135218809295,0.35793525489681755,0.5705397173758096,-0.1785421912865488,1.339513025851414,-0.1471838774615319,-0.0372540494148193,-0.6884321723531278,1.4268645234966733,-0.22967882316800778,1.2902235614525774,-0.544908069727585,-0.09552008998760875,-0.42097734684502813,-0.17266410500966914,0.3345301653285348,0.2801100854971533,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-1.1761140088822308,1.0400211117785636,-0.9296986610565089,-0.7955135218809295,-0.8726179901902954,-0.5619611992809812,-0.6557865614722773,-0.5049107082645413,-0.5853351496116892,-0.7529865424445074,-0.16870112619438432,-0.7616649987323628,-0.9130003522166064,-0.5558142897331285,0.27981765742767895,-0.09552008998760875,-0.42097734684502813,-1.923210069654821,-1.289546742194586,-0.9201346318887974,0.0699872894318915,0.4490700407113887,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
0.2943066669818718,1.0400211117785636,-0.9296986610565089,1.5544533256070787,-0.39225744632496456,0.41953959515490413,-0.21868424111525495,0.15250765241045264,-0.0011334534114794742,-0.5595453281121593,1.3904920122818463,0.3325997623821552,0.11198194135629151,0.05953166066210678,-0.13254520614995302,-0.09552008998760875,-0.42097734684502813,-0.8221295611802292,-1.0331135462698828,-0.3075616018536441,0.0699872894318915,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
0.49038134237437386,-0.822753543487981,0.9080970835878145,-1.1410968818056366,0.6366629778804046,0.39437290811808656,-0.3078887962901575,-0.6875269195631508,0.3639926067136516,-0.5788894495453941,-0.16870112619438432,0.6973546827536612,0.4536427058805908,1.2902235614525774,0.27981765742767895,-0.09552008998760875,-0.42097734684502813,-0.25438492399801776,0.1635747013787326,0.18050471475973004,0.0699872894318915,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
0.17080749940052806,-0.822753543487981,0.9080970835878145,-0.5190468339411638,-0.20841575669749227,0.9732067099648909,-0.01351376421297914,0.22555413692989643,0.5343847681053794,-0.3274158709133415,0.8707609661231027,1.0621096031251671,0.11198194135629151,0.36720463585972446,0.27981765742767895,-0.09552008998760875,-0.42097734684502813,1.0359437968706446,-0.1783362265208718,-0.02866656378885888,0.0699872894318915,-0.6546443260148238,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
-0.8597925894338532,1.0400211117785636,-0.9296986610565089,-0.5881635059261052,-0.6798807349356873,-0.4109610770600758,-0.49521836215745274,-0.6327420561735679,-0.63401862429504,-0.40479235664628077,-0.16870112619438432,-0.03215515798935081,-0.9130003522166064,-0.5558142897331285,1.1045433845829429,-0.09552008998760875,-0.42097734684502813,-0.10384657323000715,-1.375024474169487,-0.7275642484631123,0.0699872894318915,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-1.0039678779985295,1.0400211117785636,-0.9296986610565089,-1.0374218738282246,-0.8637224245631596,-0.6626279474282515,-0.6379456504372968,-0.6327420561735679,-0.5853351496116892,-0.8110189067442118,-0.6884321723531278,-0.39691007836085684,-0.9130003522166064,-1.1711602401283638,1.5169062481605748,-0.09552008998760875,2.375424728894318,0.15421917094372534,-0.4347694224455751,-0.9317552584748301,0.0699872894318915,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-2.151748140136202,1.0400211117785636,0.9080970835878145,0.6559365898028403,-0.8222097849698594,-0.6626279474282515,-0.718229750094709,-0.6692652984332899,-0.63401862429504,-0.5982335709786288,-0.6884321723531278,-1.1264199191038688,-0.9130003522166064,-1.7865061905235993,6.0528977475145265,-0.09552008998760875,-0.42097734684502813,-1.0500876352003596,1.6166961449520512,-0.9267749899379589,1.4045724982538232,1.5527844074376012,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,1.032691296345508
-2.065698306290962,-0.822753543487981,-0.9296986610565089,0.3449115658706039,-0.8874439329021884,-0.25996095483917037,-0.6959286113009835,-0.4866490871346804,-0.63401862429504,-0.5402012066789245,-0.6884321723531278,-0.7616649987323628,-0.9130003522166064,-0.8634872649307462,1.1045433845829429,-0.09552008998760875,-0.42097734684502813,1.0359437968706446,-0.6057248863953772,-0.9068539157904743,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,-0.7862200179375403,2.7888667551135855,0.7409585736349484,-0.4391599584974453
0.5145422028492793,-0.822753543487981,-0.9296986610565089,1.1397532936974302,-0.32998848693501426,0.8725399618176206,1.3959182075504808,3.4213378346555614,2.06791422063093,-0.2693835066136371,-0.6884321723531278,-0.39691007836085684,0.4536427058805908,0.6748776110573421,-1.369633796882849,-0.09552008998760875,-0.42097734684502813,-0.5425583383253524,0.8473965571779414,0.8212992665038199,-1.26459791939004,-1.7583586927410362,-1.5811388300841895,-0.7862200179375403,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
0.34360411498932314,1.0400211117785636,0.9080970835878145,0.13756154991577965,-0.21434613378224943,-0.6122945733546163,-0.5085990454336882,-0.6327420561735679,-0.5366516749283383,-0.5788894495453941,0.3510299199643592,0.6973546827536612,-0.5713395876923071,-0.2481413145355109,0.27981765742767895,-0.09552008998760875,-0.42097734684502813,-0.5425583383253524,1.445740681002249,-0.4934916272301676,1.4045724982538232,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
-1.6092903592813534,-0.822753543487981,-0.9296986610565089,-0.380813489971281,-0.8963394985293242,-0.3102943289128055,-0.6691672447485126,-0.5779571927839852,-0.63401862429504,-0.7529865424445074,-0.6884321723531278,-1.1264199191038688,-0.9130003522166064,-0.8634872649307462,1.1045433845829429,-0.09552008998760875,-0.42097734684502813,1.1821810519024263,-1.5459799381192894,-0.9317552584748301,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
1.432980143248234,-0.822753543487981,-0.9296986610565089,-0.8991885298583416,2.0777446094763974,-0.1089608326182649,-0.23206492439149032,0.3899087270986449,0.9968777775972121,0.020778314884885137,-0.6884321723531278,1.0621096031251671,1.1369642349291893,1.9055695118478129,-0.957270933305217,-0.09552008998760875,2.375424728894318,0.988631743772127,1.9586070728516556,1.1748983326216726,-1.26459791939004,-1.7583586927410362,-1.5811388300841895,1.2719085970658195,-0.3585685828003181,-1.3496031162636561,2.5045425511884614
-0.4696876191505718,1.0400211117785636,0.9080970835878145,0.06844487793083823,-0.7480800714103948,-0.5367945122441636,-0.6602467892310224,-0.6510036773034289,-0.34191777619493513,-0.7723306638777422,0.3510299199643592,-0.39691007836085684,-0.9130003522166064,-0.8634872649307462,1.1045433845829429,-0.09552008998760875,-0.42097734684502813,0.8595988716852608,-0.9476358142949817,-0.8487507828603107,1.4045724982538232,1.5527844074376012,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-0.6597220794243475,-0.822753543487981,-0.9296986610565089,-1.0028635378357538,-0.6561592265966587,-0.5367945122441636,-0.5755024618148651,2.051716249915991,-0.3662595135366105,-0.3080717494801067,-0.16870112619438432,-0.03215515798935081,-0.5713395876923071,0.05953166066210678,0.6921805210053109,-0.09552008998760875,-0.42097734684502813,1.3542248813515814,1.9586070728516556,-0.48187100064413485,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
1.1632613066004913,-0.822753543487981,0.9080970835878145,1.4507783176296667,2.0955357407306687,1.3507070155171546,1.476202307207893,-0.6875269195631508,-0.2688925641699089,2.5548582226386456,-0.16870112619438432,2.5211292846111912,0.4536427058805908,0.9825505862549597,-0.13254520614995302,-0.09552008998760875,-0.42097734684502813,0.45529587247974657,1.7021738769269523,1.950160134861284,0.0699872894318915,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,1.032691296345508
-0.8431587662607452,1.0400211117785636,-0.9296986610565089,1.277986637667313,-0.8933743099869456,-0.23479426780235277,-0.6602467892310224,-0.13967828566732246,-0.07415866543650569,-0.09528641371452375,-0.16870112619438432,-0.7616649987323628,-0.5713395876923071,-0.8634872649307462,0.27981765742767895,-0.09552008998760875,-0.42097734684502813,2.0983144437191767,-1.375024474169487,-0.7873274709055663,0.0699872894318915,-0.6546443260148238,0.6324555320336758,-0.7862200179375403,2.7888667551135855,-1.3496031162636561,-0.4391599584974453
-0.6931755785434474,-0.822753543487981,-0.9296986610565089,-0.27713848199386887,-0.6502288495119015,-0.6122945733546163,-0.4193944902587856,0.5725249383972544,0.26662565734695,0.07881067918458957,-0.6884321723531278,-0.03215515798935081,-0.22967882316800778,-0.2481413145355109,1.1045433845829429,-0.09552008998760875,-0.42097734684502813,1.4531500832848454,-1.1185912782447838,-0.48353109015642526,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-2.3004768216365337,1.0400211117785636,-0.9296986610565089,-0.24258014600139816,-0.9022698756140812,-0.6374612603914339,6.948901767188163,-0.6692652984332899,-0.63401862429504,-0.8303630281774467,6.587802473869282,-1.4911748394753748,8.653501054463774,-1.7865061905235993,-1.7819966604604809,-0.09552008998760875,-0.42097734684502813,0.1757246496248697,-0.8621580823200806,1.8638354802221837,0.0699872894318915,0.4490700407113887,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
0.30889610965325703,-0.822753543487981,0.9080970835878145,0.48314490984048675,1.665583402085774,-0.6626279474282515,-0.36141152939509896,-0.6875269195631508,-0.6583603616367154,-0.48216884237922,0.3510299199643592,-0.7616649987323628,0.11198194135629151,0.9825505862549597,1.1045433845829429,-0.09552008998760875,-0.42097734684502813,0.8638999674214897,1.7021738769269523,0.6054876299060694,0.0699872894318915,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,1.032691296345508
0.6209893785185263,-0.822753543487981,0.9080970835878145,-1.694030257685168,0.233397336116917,-0.6626279474282515,-0.29004788525517694,-0.30403287583607097,0.12057523329689755,-0.7529865424445074,0.3510299199643592,0.6973546827536612,-0.22967882316800778,0.9825505862549597,-0.544908069727585,-0.09552008998760875,-0.42097734684502813,-2.0522429417416874,1.2747852170524467,-0.10503068135421674,0.0699872894318915,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-0.5236313864801203,-0.822753543487981,0.9080970835878145,0.690494925795311,-0.10463415771424177,-0.5871278863177988,-0.6245649671610615,0.024676304501426032,-0.512309937586663,1.065360872279565,2.429954104599333,1.0621096031251671,-0.5713395876923071,-0.2481413145355109,1.1045433845829429,-0.09552008998760875,-0.42097734684502813,0.4983068298420353,1.5312184129771502,-0.2710396325832556,0.0699872894318915,0.4490700407113887,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-1.5504679566636028,-0.822753543487981,-0.9296986610565089,1.3816616456447253,-0.8874439329021884,-0.5619611992809812,-0.6334854226785517,-0.4136026026152366,-0.3662595135366105,-0.5982335709786288,-0.16870112619438432,-0.7616649987323628,-0.5713395876923071,-0.8634872649307462,0.6921805210053109,-0.09552008998760875,-0.42097734684502813,0.6918561379723347,-0.007380762571069606,-0.8836126626184089,-1.26459791939004,-1.7583586927410362,-1.5811388300841895,-0.7862200179375403,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
0.06505727162959565,1.0400211117785636,0.9080970835878145,-1.5557969137152852,-0.39225744632496456,-0.5619611992809812,-0.611184283884826,-0.6327420561735679,-0.512309937586663,-0.056598170848054116,0.8707609661231027,0.3325997623821552,-0.5713395876923071,-0.5558142897331285,0.6921805210053109,-0.09552008998760875,-0.42097734684502813,0.19723012830601408,-0.6057248863953772,-0.5814763713815582,1.4045724982538232,1.5527844074376012,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-0.6318441634917642,1.0400211117785636,-0.9296986610565089,-0.7955135218809295,-0.7984882766308308,-0.6122945733546163,-0.5576615507798846,-0.3222944969659319,-0.1471838774615319,-0.6562659352783333,-0.16870112619438432,-0.7616649987323628,-0.5713395876923071,-0.5558142897331285,-0.957270933305217,-0.09552008998760875,-0.42097734684502813,0.18002574536109858,-1.7169354020690915,-0.7906476499301471,0.0699872894318915,0.4490700407113887,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
1.5174502285239613,-0.822753543487981,-0.9296986610565089,1.6235699975920201,1.1229538988304926,1.854040756253506,2.8276513181076663,-0.30403287583607097,0.9481943029138613,-0.8497071496106815,-0.6884321723531278,0.6973546827536612,2.1619465285020874,1.2902235614525774,-1.369633796882849,-0.09552008998760875,-0.42097734684502813,-0.5726660084789544,0.3345301653285348,1.7675502885093413,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,1.2719085970658195,-0.3585685828003181,0.7409585736349484,1.032691296345508
-1.9040528570752002,-0.822753543487981,-0.9296986610565089,-0.5190468339411638,-0.8815135558174312,-0.5619611992809812,-0.7003888390597286,-0.6510036773034289,-0.6096768869533645,-0.7723306638777422,-0.16870112619438432,-0.39691007836085684,-0.9130003522166064,-0.8634872649307462,-0.13254520614995302,-0.09552008998760875,-0.42097734684502813,-1.3511643367363808,-1.7169354020690915,-0.9583166906714763,-1.26459791939004,-1.7583586927410362,-1.5811388300841895,1.2719085970658195,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
-0.6197637332543116,-0.822753543487981,-0.9296986610565089,0.2412365578931918,-0.5731339474100583,-0.23479426780235277,-0.5487410952623942,-0.06663180114787869,-0.1228421401198565,0.8719196579472169,-0.6884321723531278,-0.7616649987323628,0.7953034704048901,-0.8634872649307462,-0.957270933305217,-0.09552008998760875,-0.42097734684502813,-0.4995473809630636,0.505485629278337,-0.4802109111318445,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,1.2719085970658195,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-0.5301826967242774,-0.822753543487981,0.9080970835878145,-0.6227218419185759,-0.5790643244948155,-0.6626279474282515,-0.7226899778534542,-0.6510036773034289,-0.6583603616367154,-0.791674785310977,-0.16870112619438432,-0.7616649987323628,-0.5713395876923071,-0.5558142897331285,-0.13254520614995302,-0.09552008998760875,-0.42097734684502813,1.1821810519024263,-0.0928584945459707,-0.8089086345653413,0.0699872894318915,0.4490700407113887,0.6324555320336758,-0.7862200179375403,-0.3585685828003181,0.7409585736349484,1.032691296345508
-0.24852281941874477,-0.822753543487981,2.745892828232138,-1.4175635697454023,-0.6205769640881157,-0.36062770298644065,-0.31680925180764774,-0.08489342227773963,-0.1228421401198565,-0.01790992798158449,1.9102230584405897,-0.03215515798935081,-0.5713395876923071,0.05953166066210678,0.27981765742767895,-0.09552008998760875,2.375424728894318,1.1004602329140778,1.445740681002249,-0.5067723433284907,1.4045724982538232,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
0.7758512015240262,-0.822753543487981,-0.9296986610565089,-1.5557969137152852,0.5239858132700184,0.19303941182354598,1.3557761577217746,1.4856059948903015,0.9968777775972121,-0.42413647807951554,-0.6884321723531278,-0.39691007836085684,0.7953034704048901,0.9825505862549597,0.6921805210053109,-0.09552008998760875,-0.42097734684502813,0.6101353189839861,1.9586070728516556,0.9773476806591164,-1.26459791939004,-0.6546443260148238,-1.5811388300841895,1.2719085970658195,-0.3585685828003181,0.7409585736349484,-0.4391599584974453
-0.11940160545766342,1.0400211117785636,0.9080970835878145,0.20667822190072108,-0.7866275224613164,-0.6626279474282515,-0.6602467892310224,-0.6510036773034289,-0.63401862429504,-0.791674785310977,-0.6884321723531278,-0.7616649987323628,-0.9130003522166064,-0.8634872649307462,0.6921805210053109,-0.09552008998760875,-0.42097734684502813,-0.20707287089950013,1.5312184129771502,-0.9002135577413127,1.4045724982538232,0.4490700407113887,0.6324555320336758,1.2719085970658195,-0.3585685828003181,-1.3496031162636561,-0.4391599584974453
